idcarga,,
0,idcarga,1
1,17880751,1
2,16157250,1
3,16157251,1
4,17416470,1
5,17344434,1
6,17344435,1
7,17344478,1
8,16367646,1
9,17344471,1
10,17551294,1
11,17551295,1
12,17551296,1
13,17551297,1
14,17013657,1
15,17013658,1
16,17013659,1
17,17575382,1
18,17876887,1
19,17876888,1
20,17562031,1
21,17562032,1
22,17126683,1
23,17001291,1
24,17797891,1
25,16201621,1
26,16201330,1
27,16773598,1
28,17896605,1
29,17896606,1
30,16036817,1
31,16504827,1
32,16504828,1
33,16725905,1
34,15693612,1
35,17713196,1
36,17713197,1
37,16656999,1
38,16900534,1
39,17806650,1
40,17180643,1
41,17180644,1
42,17180645,1
43,17180646,1
44,17545847,1
45,17545848,1
46,17709432,1
47,16971143,1
48,17710028,1
49,18772879,1
50,16379234,1
51,16379235,1
52,16016646,1
53,16606452,1
54,16606453,1
55,16352292,1
56,17211893,1
57,16703778,1
58,16273947,1
59,16036822,1
60,18834804,1
61,15761644,1
62,15693622,1
63,16050664,1
64,15863398,1
65,16013850,1
66,16053025,1
67,16053023,1
68,17048325,1
69,16050658,1
70,16013798,1
71,16008100,1
72,16013794,1
73,16008178,1
74,16013804,1
75,16006259,1
76,17550565,1
77,17552174,1
78,17416528,1
79,16013801,1
80,16175994,1
81,17713176,1
82,16013834,1
83,16085362,1
84,16116218,1
85,16075497,1
86,16032285,1
87,16050660,1
88,16050652,1
89,16053305,1
90,17552173,1
91,16172037,1
92,17105290,1
93,16053030,1
94,17380323,1
95,16691143,1
96,16266480,1
97,16691142,1
98,17380218,1
99,17552172,1
100,17635449,1
101,15865959,1
102,17039217,1
103,16682290,1
104,16897387,1
105,16036800,1
106,17039230,1
107,16691101,1
108,16050647,1
109,17416534,1
110,16050651,1
111,16037175,1
112,17639130,1
113,16037138,1
114,16050668,1
115,17105294,1
116,16008195,1
117,16266481,1
118,16116162,1
119,16116181,1
120,16263033,1
121,16179751,1
122,16183084,1
123,16179785,1
124,16032048,1
125,17712853,1
126,16183073,1
127,16183082,1
128,17400022,1
129,16183077,1
130,16191403,1
131,15965962,1
132,16006266,1
133,15965965,1
134,16006294,1
135,15892497,1
136,15965917,1
137,16189850,1
138,16116157,1
139,15965875,1
140,15965881,1
141,16176950,1
142,17383878,1
143,16176951,1
144,16116225,1
145,16116191,1
146,16116198,1
147,16116194,1
148,16116151,1
149,17543086,1
150,16116211,1
151,16270776,1
152,16010219,1
153,17543946,1
154,16341390,1
155,16032270,1
156,16116217,1
157,16010221,1
158,17629654,1
159,16263038,1
160,16263039,1
161,17389061,1
162,16116167,1
163,17425800,1
