testadia,
0,testadia,1,
1,20.33333333343,1,
2,34.750000000116,2,
3,50.200000000012,1,
4,61.999999999884,3,
5,37.699999999953,1,
6,63,1,
7,30.400000000081,1,
8,52.400000000023,4,
9,34.249999999884,3,
10,28.299999999872,1,
11,41.916666666744,2,
12,40.416666666744,2,
13,38.09999999986,1,
14,50.799999999872,1,
15,103.36666666676,1,
16,40.483333333454,1,
17,0,2,
18,328.41666666657,1,
19,70.750000000116,2,
20,147.3333333332,2,
21,46.483333333279,2,
22,160.9166666668,1,
23,34.483333333454,1,
24,82.5,2,
25,63.799999999988,1,
26,47.900000000023,1,
27,25.400000000023,1,
28,56.499999999942,4,
29,98.599999999919,2,
30,120.3000000001,1,
31,154.75000000012,1,
32,24,1,
33,40.88333333336,1,
34,81,2,
35,61.13333333336,1,
36,51.799999999988,2,
37,22.5,4,
38,26.833333333314,1,
39,69.500000000058,1,
40,93.133333333244,1,
41,138.03333333327,1,
42,50.416666666686,1,
43,86.750000000058,1,
44,12.416666666628,3,
45,8.4999999999418,5,
46,10.749999999942,2,
47,4.4166666667443,3,
48,3.0833333332557,2,
49,40.166666666628,1,
50,4.9999999998836,2,
51,5.4999999999418,5,
52,10.833333333372,4,
53,15.666666666744,3,
54,11.833333333314,4,
55,4.9166666666279,6,
56,12.333333333372,2,
57,21.166666666686,1,
58,5.9166666667443,4,
59,3.4166666666279,6,
60,58.749999999942,1,
61,8.5833333333721,2,
62,7.1666666666279,3,
63,4.5833333332557,5,
64,4.0000000001164,2,
65,7.8333333333721,3,
66,4.6666666666861,5,
67,12.08333333343,1,
68,25.333333333314,2,
69,7.4166666667443,5,
70,44.000000000058,1,
71,5.6666666666279,5,
72,36,1,
73,3.5000000000582,5,
74,21.583333333314,2,
75,3.2499999999418,5,
76,6.2500000001164,2,
77,18.416666666628,1,
78,25.666666666686,2,
79,12.333333333198,2,
80,11.416666666511,1,
81,4.2500000000582,4,
82,28.749999999942,1,
83,24.500000000058,2,
84,47.666666666628,1,
85,18.75,5,
86,5.3333333332557,3,
87,11.666666666628,4,
88,5.4166666665114,1,
89,3,2,
90,26.500000000116,1,
91,5.9166666665697,2,
92,3.8333333332557,3,
93,35.500000000116,1,
94,11.583333333198,1,
95,8.1666666665697,3,
96,3.5833333333139,9,
97,4.1666666668025,1,
98,20.25,3,
99,10.58333333343,3,
100,31.833333333372,1,
101,24.249999999942,1,
102,31.000000000116,1,
103,3.9166666666861,4,
104,10.916666666628,4,
105,6.1666666666861,5,
106,29.666666666628,2,
107,27.75,3,
108,2.8333333333139,4,
109,6.75,6,
110,11.25,5,
111,8.0833333333139,5,
112,5.25,8,
113,18.666666666744,1,
114,19.833333333198,1,
115,40.916666666628,1,
116,16.666666666686,2,
117,5.7500000000582,7,
118,8.4166666665114,1,
119,4.0833333331975,1,
120,8.3333333334303,4,
121,4.5,9,
122,4.5833333334303,5,
123,13.166666666628,1,
124,35.416666666686,1,
125,8.7499999998836,2,
126,21.999999999942,1,
127,11.083333333314,6,
128,10.083333333372,1,
129,9.1666666666861,6,
130,49.333333333314,1,
131,7.3333333333139,6,
132,105.08333333326,1,
133,6.6666666667443,1,
134,13.916666666628,4,
135,24.250000000116,1,
136,3.9999999999418,4,
137,3.6666666665697,2,
138,11.416666666686,1,
139,12.083333333256,3,
140,17.666666666628,4,
141,7.5,10,
142,4.8333333331975,3,
143,3.2500000001164,1,
144,3.75,7,
145,6.0833333332557,4,
146,14.583333333372,1,
147,21.416666666628,2,
148,14.416666666511,1,
149,9.75,4,
150,15.75,2,
151,18,4,
152,20.416666666686,1,
153,13.250000000058,2,
154,8.9166666665697,6,
155,6.5000000000582,3,
156,14.666666666628,2,
157,2.9166666667443,2,
158,6.8333333334303,1,
159,13.000000000116,1,
160,16.916666666628,3,
161,44.666666666628,1,
162,12.250000000116,1,
163,22.833333333198,1,
164,7.2500000000582,2,
165,28.666666666686,1,
166,15.416666666628,1,
167,2.5000000001164,1,
168,5.0000000000582,4,
169,8.4166666666861,9,
170,28.166666666802,1,
171,19.833333333372,1,
172,23.416666666686,3,
173,34.250000000058,1,
